Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
Malawi,MWI,"Empleados en la industria, mujeres (% del empleo femenino)",SL.IND.EMPL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.90400028,12.66499996,12.74699974,12.35999966,12.5170002,12.58199978,12.44999981,12.40100002,12.27700043,12.0710001,11.45199966,11.22700024,11.22599983,11.10999966,10.92399979,10.86499977,10.98700047,10.96199989,10.9989996,10.98600006,10.89799976,10.70499992,10.66399956,10.69999981,10.56400013,10.42099953,10.34700012,10.26900005,10.19400024,10.14500046
Malasia,MYS,"Empleados en la industria, mujeres (% del empleo femenino)",SL.IND.EMPL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.38499832,32.09799957,31.76799965,31.53499985,31.26199913,29.54400063,29.81500053,28.27099991,28.71699905,28.8939991,29.68600082,27.26600075,26.85899925,24.84600067,24.37700081,24.72500038,22.70700073,22.67399979,19.93600082,20.46699905,21.47200012,20.34700012,19.95599937,19.73800087,19.2670002,19.99099922,19.72400093,19.40299988,19.20100021,18.99900055
América del Norte,NAC,"Empleados en la industria, mujeres (% del empleo femenino)",SL.IND.EMPL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.39451594,14.25878097,14.04639425,13.9758772,13.83140341,13.60752426,13.42586617,13.13864435,12.86793811,12.58541636,11.83041037,11.01782428,10.81642843,10.54346278,10.30707912,10.09289371,10.07741345,9.609799194,8.692377762,8.469327364,8.750417962,8.779564304,8.807965763,8.832690867,8.801834744,8.686044038,8.688388846,8.741618449,8.648881897,8.539829451
Namibia,NAM,"Empleados en la industria, mujeres (% del empleo femenino)",SL.IND.EMPL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.888000011,7.968999863,8.199000359,8.18599987,8.194999695,7.885000229,7.922999859,7.625999928,7.112999916,6.743999958,7.119999886,7.677999973,8.609000206,9.380999565,8.68599987,8.291000366,7.752999783,6.887000084,6.519000053,5.986999989,5.631999969,5.218999863,5.201000214,5.19299984,6.043000221,7.063000202,7.334000111,7.626999855,7.789000034,7.889999866
Nueva Caledonia,NCL,"Empleados en la industria, mujeres (% del empleo femenino)",SL.IND.EMPL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.850999832,9.614999771,9.512000084,9.340000153,9.166999817,8.960000038,9.090000153,8.984999657,8.819999695,8.654999733,8.451000214,8.331999779,8.239999771,8.130000114,8.005000114,7.981999874,8.114999771,8.295999527,8.180000305,8.038999557,8.090999603,7.897999763,7.80700016,7.678999901,7.494999886,7.346000195,7.190000057,7.032000065,6.881000042,6.745999813
Níger,NER,"Empleados en la industria, mujeres (% del empleo femenino)",SL.IND.EMPL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.23499966,14.88599968,14.72000027,14.58399963,14.41899967,14.28800011,14.08199978,14.23900032,13.81700039,13.27299976,13.27600002,13.00300026,12.85099983,12.38899994,12.21000004,12.10999966,11.84300041,11.95800018,11.47399998,11.52499962,11.23099995,11.53899956,11.47999954,11.51299953,11.32699966,11.23099995,11.125,11.02400017,10.98999977,10.95300007
Nigeria,NGA,"Empleados en la industria, mujeres (% del empleo femenino)",SL.IND.EMPL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.42000008,13.34599972,13.19499969,13.05099964,12.91499996,12.81499958,12.68700027,12.53800011,12.33199978,12.19499969,12,11.94299984,11.72700024,11.43900013,11.4630003,11.44200039,11.39000034,11.30000019,11.18200016,11.04699993,10.85299969,11.59599972,12.36800003,12.49699974,12.64000034,12.77000046,12.80700016,12.80000019,12.8039999,12.78899956
Nicaragua,NIC,"Empleados en la industria, mujeres (% del empleo femenino)",SL.IND.EMPL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.39100075,18.14900017,17.85899925,17.75200081,17.73600006,17.76499939,17.60400009,17.46199989,17.52799988,17.43000031,17.31500053,17.12800026,16.85000038,16.55699921,19.0189991,17.77799988,19.4279995,18.75699997,17.37000084,16.64999962,16.125,15.50599957,14.78800011,14.12100029,13.875,13.60700035,13.35999966,12.70400047,12.06499958,11.66899967
Países Bajos,NLD,"Empleados en la industria, mujeres (% del empleo femenino)",SL.IND.EMPL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0340004,10.90299988,10.60900021,9.524999619,10.04399967,9.743000031,9.43900013,10.05500031,9.711000443,9.454999924,8.932999611,8.902999878,8.25399971,8.083999634,8.637000084,8.230999947,7.801000118,7.59100008,7.215000153,6.651000023,6.427000046,6.436999798,6.122000217,5.998000145,6.046000004,6.177999973,6.178999901,6.301000118,6.18599987,6.081999779
Noruega,NOR,"Empleados en la industria, mujeres (% del empleo femenino)",SL.IND.EMPL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.27999973,10.26599979,10.23999977,10.36100006,9.729000092,10.19099998,10.04100037,9.654999733,9.531999588,9.364999771,9.244000435,8.862999916,8.744999886,8.333000183,8.045999527,7.902999878,8.050000191,7.915999889,7.085999966,7.018000126,7.459000111,7.507999897,7.388000011,7.434000015,7.210000038,6.938000202,6.789999962,7.000999928,6.842999935,6.743000031
Nepal,NPL,"Empleados en la industria, mujeres (% del empleo femenino)",SL.IND.EMPL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.43900001,1.66900003,1.921000004,2.269999981,2.638000011,3.101000071,3.655999899,4.271999836,5.039000034,5.485000134,5.801000118,5.986000061,6.164000034,6.31099987,6.410999775,6.471000195,6.524000168,6.657000065,6.772999763,6.93200016,7.092000008,7.269999981,7.455999851,7.688000202,7.833000183,7.829999924,8.012999535,8.151000023,8.23900032,8.295999527
Nauru,NRU,"Empleados en la industria, mujeres (% del empleo femenino)",SL.IND.EMPL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nueva Zelandia,NZL,"Empleados en la industria, mujeres (% del empleo femenino)",SL.IND.EMPL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.52099991,13.12800026,13.92800045,14.48499966,14.44499969,13.61400032,13.20600033,13.29300022,12.24699974,12.26500034,12.01000023,11.66600037,11.09799957,11.39999962,10.5170002,10.44699955,10.0909996,10.30799961,9.791000366,9.708999634,9.31000042,9.102999687,9.133999825,9.536000252,9.99600029,8.972999573,9.423999786,9.307999611,9.109999657,8.980999947
Miembros OCDE,OED,"Empleados en la industria, mujeres (% del empleo femenino)",SL.IND.EMPL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.15836469,18.80367128,18.29374816,17.70004208,17.30134464,17.06518535,16.76793666,16.42708846,16.0716319,15.85877919,15.41098391,14.79192697,14.38048248,14.06245849,13.66757075,13.41981921,13.27118628,12.84040425,11.91355053,11.69716578,11.75694403,11.66851043,11.6156352,11.68224568,11.61774951,11.52359866,11.62796479,11.71095283,11.56264839,11.43756717
Omán,OMN,"Empleados en la industria, mujeres (% del empleo femenino)",SL.IND.EMPL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.927000046,6.923999786,7.149000168,6.919000149,6.829999924,6.809000015,8.081000328,9.552000046,11.375,13.59399986,13.32999992,12.92599964,12.5710001,12.21100044,11.93200016,11.75199986,11.45199966,11.27200031,8.234000206,6.03000021,5.943999767,5.539999962,5.109000206,4.866000175,4.646999836,4.489999771,4.380000114,4.285999775,4.203999996,4.137000084
Otros Estados pequeos,OSS,"Empleados en la industria, mujeres (% del empleo femenino)",SL.IND.EMPL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.09420316,18.56789819,17.83110053,17.41269304,17.17062166,16.95465376,16.71769507,16.41494764,15.94212131,15.62937546,15.54903169,15.0873596,14.6188731,14.65938539,14.0129778,13.39352955,13.0875753,12.81559663,12.27854667,11.84096693,11.74169053,11.35732694,11.1430588,10.92682198,10.8792142,10.83179228,10.77385211,10.61884809,10.48774098,10.369908
Pakistán,PAK,"Empleados en la industria, mujeres (% del empleo femenino)",SL.IND.EMPL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.81000042,15.7329998,15.70499992,15.64799976,15.4829998,15.47599983,15.4989996,15.48499966,15.45499992,15.47000027,15.46000004,15.51399994,15.64500046,15.34300041,15.05700016,14.86699963,12.46700001,12.01299953,12.57199955,11.50800037,11.42099953,11.27000046,11.12800026,12.95199966,14.50800037,14.05900002,15.2329998,16.46500015,16.85700035,17.30699921
Panamá,PAN,"Empleados en la industria, mujeres (% del empleo femenino)",SL.IND.EMPL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.41800022,11.27999973,11.17800045,11.34000015,11.21199989,12.23900032,11.4090004,10.7489996,10.45600033,9.239999771,9.380000114,9.50399971,8.739999771,8.928999901,9.137000084,8.81799984,9.699999809,10.34500027,10.13899994,9.664999962,9.451999664,8.642000198,10.30200005,10.25,9.539999962,10.13700008,9.713999748,9.835000038,9.819999695,9.730999947
Perú,PER,"Empleados en la industria, mujeres (% del empleo femenino)",SL.IND.EMPL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.77000046,10.64500046,10.56999969,10.55500031,10.4989996,10.37699986,10.2840004,10.05300045,9.770000458,9.42800045,9.390999794,9.25,7.454999924,8.387000084,8.925000191,9.229999542,10.36400032,10.65299988,10.21800041,10.06999969,9.789999962,9.918000221,9.81400013,9.156999588,9.012999535,9.086999893,8.887000084,8.69299984,8.56400013,8.456000328
Filipinas,PHL,"Empleados en la industria, mujeres (% del empleo femenino)",SL.IND.EMPL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.73999977,14.09000015,13.34200001,13.41399956,13.45499992,12.53299999,12.87100029,12.64099979,12.69900036,13.12699986,12.42199993,11.77799988,11.6260004,11.5010004,11.32800007,11.22200012,11.1789999,10.86400032,10.4829998,10.49699974,10.24499989,10.07199955,10.12899971,10.09000015,9.998000145,9.946000099,9.892000198,9.833999634,9.829000473,9.840999603
Palau,PLW,"Empleados en la industria, mujeres (% del empleo femenino)",SL.IND.EMPL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Papua Nueva Guinea,PNG,"Empleados en la industria, mujeres (% del empleo femenino)",SL.IND.EMPL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.519999981,1.572000027,1.636999965,1.656999946,1.613999963,1.674000025,1.621999979,1.567000031,1.539999962,1.457999945,1.450000048,1.432000041,1.432000041,1.452999949,1.498000026,1.506999969,1.644000053,1.626999974,1.766000032,1.91900003,1.970000029,2.118999958,2.117000103,2.247999907,2.497999907,2.562000036,2.572999954,2.596999884,2.677000046,2.714999914
Polonia,POL,"Empleados en la industria, mujeres (% del empleo femenino)",SL.IND.EMPL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.29599953,23.88400078,22.56200027,21.24699974,20.94400024,20.27899933,19.91399956,19.56800079,19.23200035,18.82699966,18.51499939,17.27599907,17.41900063,17.6760006,17.10400009,17.44099998,17.80900002,17.8220005,16.75300026,16.12700081,16.50699997,16.09000015,16.0909996,16.4640007,16.42900085,16.81500053,17.1779995,17.36700058,17.30999947,17.21999931
previa al dividendo demográfico,PRE,"Empleados en la industria, mujeres (% del empleo femenino)",SL.IND.EMPL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.974934145,7.876442594,7.774963751,7.67348228,7.619518105,7.570561578,7.491676553,7.411537513,7.278849878,7.07733633,6.930256046,6.807301979,6.726297837,6.549659762,6.512915941,6.595170066,6.649625146,6.684970516,6.719591194,6.808880029,6.865213533,7.109806917,7.235881421,7.305740998,7.332862177,7.287092985,7.297951734,7.322214499,7.312883343,7.304119052
Puerto Rico,PRI,"Empleados en la industria, mujeres (% del empleo femenino)",SL.IND.EMPL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.44199944,19.25300026,19.12599945,18.10300064,17.52700043,16.27700043,15.04500008,14.08300018,14.48900032,14.65999985,13.79300022,11.93599987,11.60000038,10.82699966,10.89000034,11.21199989,10.18099976,9.673999786,9.574000359,9.399000168,9.137999535,8.920999527,8.737000465,8.572999954,8.432999611,8.298000336,8.170999527,8.048000336,7.953999996,7.864999771
"Corea, República Popular Democrática de",PRK,"Empleados en la industria, mujeres (% del empleo femenino)",SL.IND.EMPL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.46700001,11.18299961,10.96100044,10.74499989,10.47200012,10.22099972,9.845000267,9.62899971,9.651000023,9.460000038,9.395000458,9.260000229,9.121999741,9.019000053,8.967000008,8.727000237,8.494000435,8.479000092,8.258999825,8.083000183,7.980999947,7.875,7.760000229,7.640999794,7.47300005,7.460999966,7.228000164,7.012000084,6.870999813,6.762000084
Portugal,PRT,"Empleados en la industria, mujeres (% del empleo femenino)",SL.IND.EMPL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.74099922,24.24399948,23.52099991,23.81800079,22.70400047,21.93499947,20.26399994,24.33600044,23.40200043,22.52799988,22.17099953,21.08799934,20.65699959,19.37800026,18.43499947,18.6439991,18.10300064,16.61800003,16.0189991,15.94999981,15.78899956,14.81599998,14.74600029,14.98799992,15.23700047,15.14799976,15.27900028,15.35700035,15.1619997,14.95300007
Paraguay,PRY,"Empleados en la industria, mujeres (% del empleo femenino)",SL.IND.EMPL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.27099991,12.11600018,12.00500011,11.88099957,11.78100014,11.60099983,11.39400005,11.15200043,10.9460001,10.72200012,10.44799995,10.04599953,10.14099979,11.22900009,9.210000038,8.642000198,8.765999794,9.546999931,10.30700016,8.68999958,8.857999802,8.430000305,8.050000191,8.942000389,9.642999649,8.366999626,8.647999763,8.156999588,7.854000092,7.699999809
Ribera Occidental y Gaza,PSE,"Empleados en la industria, mujeres (% del empleo femenino)",SL.IND.EMPL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.39299965,11.67500019,11.79599953,12.11200047,12.14299965,11.82699966,12.16499996,12.59300041,12.56799984,11.44900036,10.43099976,8.491000175,7.864999771,8.369999886,8.565999985,8.980999947,9.899999619,9.288999557,8.630999565,7.861999989,8.406999588,8.862999916,10.23099995,10.55599976,11.61999989,11.73900032,11.75300026,9.508999825,9.593999863,9.574000359
Estados pequeos de las Islas del Pacfico,PSS,"Empleados en la industria, mujeres (% del empleo femenino)",SL.IND.EMPL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.07765572,12.06735826,12.01392155,11.99040878,11.8919114,11.77256276,11.53013643,11.43556617,11.31763441,11.04624353,10.90731417,10.7305245,10.6846129,10.72913391,10.78966375,10.89107002,10.79237347,10.81652245,10.55063547,10.53470222,10.58482208,9.923343883,9.361380005,8.948177149,8.843778468,8.78131821,8.727899491,8.630077042,8.593981997,8.5709273
posterior al dividendo demográfico,PST,"Empleados en la industria, mujeres (% del empleo femenino)",SL.IND.EMPL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.740084,19.31799139,18.73898487,18.23343838,17.83473063,17.39694083,16.96054174,16.46555331,16.03387938,15.68875807,15.18485938,14.54693954,14.08643814,13.6832414,13.26943945,13.00917851,12.88814759,12.44289167,11.52565236,11.24880321,11.29180215,11.21112009,11.08378372,11.06028741,10.95780639,10.82318455,10.86289827,10.87889446,10.73322231,10.59781164
Polinesia Francesa,PYF,"Empleados en la industria, mujeres (% del empleo femenino)",SL.IND.EMPL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.83399963,10.64500046,10.41600037,10.22000027,10.00399971,9.817000389,9.545999527,9.267999649,8.998999596,8.737999916,8.498999596,8.270999908,7.94299984,7.653999805,7.366000175,7.071000099,6.815999985,6.630000114,6.440000057,6.230999947,6.037000179,5.894000053,5.743000031,5.605999947,5.480999947,5.360000134,5.242000103,5.129000187,5.03399992,4.943999767
Qatar,QAT,"Empleados en la industria, mujeres (% del empleo femenino)",SL.IND.EMPL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.174999952,2.138000011,2.138000011,2.154999971,2.171000004,2.16899991,2.012000084,2.155999899,2.463999987,2.842999935,3.316999912,3.256000042,3.305000067,3.233999968,3.59100008,3.898000002,5.100999832,4.282999992,6.624000072,5.156000137,4.020999908,4.223999977,4.355999947,5.139999866,5.910999775,6.473999977,6.492000103,6.360000134,6.375,6.386000156
Rumania,ROU,"Empleados en la industria, mujeres (% del empleo femenino)",SL.IND.EMPL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.67900085,29.71999931,28.56800079,26.41300011,24.3029995,25.53499985,23.2140007,22.13699913,20.72200012,20.33799934,20.85899925,24.41300011,24.04299927,26.02199936,24.76499939,25.3029995,24.65699959,23.83600044,21.93899918,19.89999962,19.86700058,19.98399925,20.07500076,20.67399979,20.00200081,21.0170002,21.68799973,21.45000076,21.4640007,21.4470005
Federación de Rusia,RUS,"Empleados en la industria, mujeres (% del empleo femenino)",SL.IND.EMPL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.54000092,32.54600143,31.93799973,29.65099907,27.7140007,25.99500084,23.28000069,22.65999985,22.20499992,22.29700089,23.25900078,23.01099968,22.19599915,21.59799957,21.04800034,20.53899956,20.13400078,19.14100075,17.78300095,17.66600037,17.05500031,17.05999947,16.88100052,16.54299927,16.05999947,16,15.79199982,15.73700047,15.58699989,15.45499992
Rwanda,RWA,"Empleados en la industria, mujeres (% del empleo femenino)",SL.IND.EMPL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5809999704,0.5910000205,0.5929999948,0.5609999895,0.5799999833,0.59799999,0.6060000062,0.6060000062,0.5960000157,0.6069999933,0.6340000033,0.6830000281,0.7580000162,0.8600000143,0.9779999852,1.106999993,1.238999963,1.424999952,1.618000031,1.840000033,2.111999989,2.41899991,2.457999945,2.667999983,2.723999977,2.743999958,2.743999958,2.780999899,2.825999975,2.867000103
Asia meridional,SAS,"Empleados en la industria, mujeres (% del empleo femenino)",SL.IND.EMPL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.66027118,11.43895703,11.38569075,11.36935535,11.25934077,11.08319323,11.29906118,11.35292468,11.40321715,11.52342275,11.68250396,11.9967837,12.26035211,13.00806413,13.40903784,13.65228554,13.94233954,14.47666414,14.44030662,14.67314006,15.9932203,16.97599492,16.88031418,16.87632029,16.67363201,16.46784135,16.81042763,16.91056209,17.24652021,17.57755978
Arabia Saudita,SAU,"Empleados en la industria, mujeres (% del empleo femenino)",SL.IND.EMPL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.328999996,2.302999973,2.197999954,2.105999947,2.022000074,1.95599997,1.889999986,1.815000057,1.758999944,1.465000033,1.095999956,1.230000019,1.144000053,1.08099997,1.039999962,1.027999997,1.371000051,1.279999971,1.444000006,1.519000053,1.613999963,1.718999982,1.863999963,1.661000013,1.56400001,2.045000076,2.128999949,2.184999943,2.140000105,2.121999979
Sudán,SDN,"Empleados en la industria, mujeres (% del empleo femenino)",SL.IND.EMPL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.180999994,3.176000118,3.213999987,3.252000093,3.226999998,3.230999947,3.26699996,3.309999943,3.217000008,3.197999954,3.276000023,3.305999994,3.362999916,3.378000021,3.436000109,3.565999985,3.690000057,3.747999907,3.767999887,3.796000004,3.911000013,4.137000084,4.218999863,4.258999825,4.350999832,4.428999901,4.502999783,4.441999912,4.381999969,4.340000153
Senegal,SEN,"Empleados en la industria, mujeres (% del empleo femenino)",SL.IND.EMPL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.024999619,7.93599987,7.849999905,7.777999878,7.714000225,7.605000019,7.498000145,7.44299984,7.383999825,7.245999813,7.238999844,7.086999893,7.054999828,7.006999969,6.938000202,6.78000021,6.705999851,6.622000217,6.5,6.379000187,6.224999905,6.125999928,5.980999947,5.889999866,5.750999928,5.683000088,5.623000145,5.574999809,5.519000053,5.478000164
Singapur,SGP,"Empleados en la industria, mujeres (% del empleo femenino)",SL.IND.EMPL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.86000061,32.05699921,30.30900002,28.41399956,24.99600029,25.94300079,26.71100044,25.31500053,24.93899918,23.01300049,20.97200012,20.73200035,20.5510006,19.68899918,17.55599976,17.32999992,17.75200081,17.11100006,16.18199921,15.21800041,14.33399963,14.36100006,14.38500023,12.2510004,12.1789999,11.81000042,11.29199982,10.90699959,10.61600018,10.41800022
Islas Salomón,SLB,"Empleados en la industria, mujeres (% del empleo femenino)",SL.IND.EMPL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.480999947,3.585999966,3.607000113,3.733999968,3.828000069,3.858999968,3.766000032,3.818000078,3.769000053,3.446000099,3.219000101,2.901000023,2.900000095,3,3.20600009,3.374000072,3.507999897,3.729000092,3.503999949,3.614000082,3.970000029,4.070000172,4.106999874,4.106999874,4.138999939,4.142000198,4.173999786,4.203999996,4.198999882,4.198999882
Sierra Leona,SLE,"Empleados en la industria, mujeres (% del empleo femenino)",SL.IND.EMPL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.375,2.33100009,2.335999966,2.33100009,2.303999901,2.312999964,2.289000034,2.303999901,2.29399991,2.339999914,2.272000074,2.414999962,2.476000071,2.546999931,2.322000027,2.125,1.980000019,1.832000017,1.690999985,1.567999959,1.473999977,1.417000055,1.379999995,1.325000048,1.286000013,1.317999959,1.350999951,1.371000051,1.38499999,1.394999981
El Salvador,SLV,"Empleados en la industria, mujeres (% del empleo femenino)",SL.IND.EMPL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.76499939,26.72500038,26.67099953,26.52799988,26.34600067,25.93099976,25.5340004,25.02899933,24.27000046,24.32900047,22.14900017,23.5340004,21.89299965,21.66500092,20.08699989,18.99600029,20.34300041,20.59000015,18.30699921,18.41900063,18.57999992,18.38800049,17.51399994,17.97299957,19.50200081,17.08099937,18.0739994,17.8390007,17.42900085,17.18400002
San Marino,SMR,"Empleados en la industria, mujeres (% del empleo femenino)",SL.IND.EMPL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Somalia,SOM,"Empleados en la industria, mujeres (% del empleo femenino)",SL.IND.EMPL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.052000046,2.947000027,2.904999971,2.759000063,2.700999975,2.667999983,2.571000099,2.510999918,2.453999996,2.392999887,2.33100009,2.27699995,2.230000019,2.180000067,2.132999897,2.085999966,2.016000032,1.980999947,1.949000001,1.916000009,1.886999965,1.837000012,1.79400003,1.756999969,1.730999947,1.700999975,1.659999967,1.631000042,1.605999947,1.585999966
Serbia,SRB,"Empleados en la industria, mujeres (% del empleo femenino)",SL.IND.EMPL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.88999939,20.52700043,20.11499977,19.96500015,20.03000069,19.85099983,19.62999916,19.42399979,19.02099991,19.50099945,19.37199974,18.76000023,18.67099953,18.41799927,17.48900032,18.6439991,19.63599968,16.03000069,15.50500011,16.02099991,16.5510006,17.12400055,17.12899971,16.99200058,16.9090004,16.3010006,16.93099976,18.65299988,18.79100037,18.91699982
África al sur del Sahara (excluido altos ingresos),SSA,"Empleados en la industria, mujeres (% del empleo femenino)",SL.IND.EMPL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.452501759,8.349048572,8.279237923,8.190023278,8.143606157,8.113832743,8.033288461,7.920749867,7.797524901,7.640920369,7.539383289,7.392150472,7.31383331,7.231321668,7.20423951,7.245604173,7.262260175,7.293396392,7.277783367,7.312860604,7.335621919,7.466908661,7.541583077,7.703473341,7.868477673,7.857052553,7.933079687,7.967674687,7.971108157,7.970024149
Sudán del Sur,SSD,"Empleados en la industria, mujeres (% del empleo femenino)",SL.IND.EMPL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.862000465,9.946000099,10.00500011,10.02600002,10.13799953,10.28299999,10.28100014,10.33399963,10.20600033,10.22799969,10.47799969,10.52600002,10.52700043,10.43400002,10.37899971,10.33600044,10.28299999,10.14500046,9.798000336,9.710000038,9.390000343,8.708999634,9.027999878,9.013999939,8.541999817,8.093000412,7.798999786,7.688000202,7.850999832,8.001999855
África al sur del Sahara,SSF,"Empleados en la industria, mujeres (% del empleo femenino)",SL.IND.EMPL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.515264355,8.409184589,8.336907141,8.245217009,8.193277307,8.164562306,8.084144165,7.972294189,7.849747692,7.691182876,7.581361518,7.431753909,7.346313702,7.262349861,7.231774673,7.271036363,7.285618079,7.316074347,7.298228803,7.330962625,7.352559333,7.482533618,7.556659897,7.717305667,7.881230819,7.868562556,7.943625,7.977453566,7.980225264,7.978590778
Pequeños Estados,SST,"Empleados en la industria, mujeres (% del empleo femenino)",SL.IND.EMPL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.17704916,16.69323463,16.13358109,15.81232587,15.66333401,15.4272697,15.06667921,14.69980213,14.22818621,13.86391552,13.71293041,13.43578498,13.01768451,13.04567306,12.63607481,12.11210097,11.91071488,11.75976886,11.3203708,11.04010042,10.97884081,10.63915902,10.4012685,10.196942,10.1356647,10.1044024,10.04892278,9.910573476,9.80076149,9.707922775
Santo Tomé y Príncipe,STP,"Empleados en la industria, mujeres (% del empleo femenino)",SL.IND.EMPL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.413000107,5.350999832,5.28000021,5.209000111,5.140999794,5.06099987,4.968999863,4.886000156,4.806000233,4.701000214,4.40500021,4.34100008,4.269000053,4.350999832,3.763000011,3.762000084,3.707999945,3.667000055,3.625999928,3.588000059,3.562000036,3.523000002,3.497999907,3.497999907,3.453000069,3.433000088,3.407000065,3.378000021,3.335000038,3.296000004
Suriname,SUR,"Empleados en la industria, mujeres (% del empleo femenino)",SL.IND.EMPL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.359000206,6.018000126,6.467000008,6.853000164,5.401000023,5.31400013,5.282999992,9.774000168,9.279000282,9.010000229,8.812999725,8.631999969,8.61400032,8.675999641,8.456000328,8.397000313,8.345999718,8.272000313,8.107999802,8.104000092,8.112000465,8.041999817,7.938000202,7.755000114,7.499000072,7.289000034,7.230000019,7.163000107,7.100999832,7.05700016
